"","ratd","ratr","ratrd","Name","Name_f","Byear","PDGA","year","Age"
"2001","26-Apr-2017",1003,105,"Bradshaw","Cody",1985,58007,2017,32
"2002","28-Mar-2017",1002,106,"Bradshaw","Cody",1985,58007,2017,32
"2003","24-Jan-2017",1002,98,"Bradshaw","Cody",1985,58007,2017,32
"2004","6-Dec-2016",1003,90,"Bradshaw","Cody",1985,58007,2016,31
"2005","15-Nov-2016",1002,82,"Bradshaw","Cody",1985,58007,2016,31
"2006","18-Oct-2016",1001,79,"Bradshaw","Cody",1985,58007,2016,31
"2007","20-Sep-2016",998,53,"Bradshaw","Cody",1985,58007,2016,31
"2008","16-Aug-2016",995,42,"Bradshaw","Cody",1985,58007,2016,31
"2009","19-Jul-2016",996,41,"Bradshaw","Cody",1985,58007,2016,31
"2010","21-Jun-2016",1003,31,"Bradshaw","Cody",1985,58007,2016,31
"2011","17-May-2016",997,26,"Bradshaw","Cody",1985,58007,2016,31
"2012","19-Apr-2016",989,21,"Bradshaw","Cody",1985,58007,2016,31
"2013","22-Mar-2016",996,19,"Bradshaw","Cody",1985,58007,2016,31
"2014","8-Dec-2015",990,41,"Bradshaw","Cody",1985,58007,2015,30
"2015","17-Nov-2015",985,41,"Bradshaw","Cody",1985,58007,2015,30
"2016","20-Oct-2015",983,39,"Bradshaw","Cody",1985,58007,2015,30
"2017","1-Sep-2015",983,40,"Bradshaw","Cody",1985,58007,2015,30
"2018","28-Jul-2015",983,41,"Bradshaw","Cody",1985,58007,2015,30
"2019","23-Jun-2015",982,41,"Bradshaw","Cody",1985,58007,2015,30
"2020","28-Apr-2015",986,47,"Bradshaw","Cody",1985,58007,2015,30
"2021","24-Mar-2015",984,49,"Bradshaw","Cody",1985,58007,2015,30
"2022","27-Jan-2015",980,57,"Bradshaw","Cody",1985,58007,2015,30
"2023","16-Dec-2014",981,55,"Bradshaw","Cody",1985,58007,2014,29
"2024","18-Nov-2014",985,52,"Bradshaw","Cody",1985,58007,2014,29
"2025","28-Oct-2014",983,51,"Bradshaw","Cody",1985,58007,2014,29
"2026","30-Sep-2014",976,52,"Bradshaw","Cody",1985,58007,2014,29
"2027","26-Aug-2014",975,54,"Bradshaw","Cody",1985,58007,2014,29
"2028","24-Jun-2014",972,58,"Bradshaw","Cody",1985,58007,2014,29
"2029","27-May-2014",973,55,"Bradshaw","Cody",1985,58007,2014,29
"2030","15-Apr-2014",968,58,"Bradshaw","Cody",1985,58007,2014,29
"2031","18-Mar-2014",967,57,"Bradshaw","Cody",1985,58007,2014,29
"2032","18-Feb-2014",967,53,"Bradshaw","Cody",1985,58007,2014,29
"2033","21-Jan-2014",966,51,"Bradshaw","Cody",1985,58007,2014,29
"2034","17-Dec-2013",968,45,"Bradshaw","Cody",1985,58007,2013,28
"2035","19-Nov-2013",965,43,"Bradshaw","Cody",1985,58007,2013,28
"2036","22-Oct-2013",962,35,"Bradshaw","Cody",1985,58007,2013,28
"2037","1-Oct-2013",960,33,"Bradshaw","Cody",1985,58007,2013,28
"2038","13-Aug-2013",963,22,"Bradshaw","Cody",1985,58007,2013,28
"2039","2-Jul-2013",964,19,"Bradshaw","Cody",1985,58007,2013,28
"2040","21-May-2013",959,12,"Bradshaw","Cody",1985,58007,2013,28
"2041","23-Apr-2013",941,8,"Bradshaw","Cody",1985,58007,2013,28
"2042","26-Mar-2013",943,6,"Bradshaw","Cody",1985,58007,2013,28
"12465","11-Feb-2025",1004,106,"Messerschmidt","Cameron",1995,58814,2025,30
"12466","10-Dec-2024",1004,108,"Messerschmidt","Cameron",1995,58814,2024,29
"12467","12-Nov-2024",1003,105,"Messerschmidt","Cameron",1995,58814,2024,29
"12468","8-Oct-2024",1004,104,"Messerschmidt","Cameron",1995,58814,2024,29
"12469","10-Sep-2024",1002,104,"Messerschmidt","Cameron",1995,58814,2024,29
"12470","13-Aug-2024",1002,102,"Messerschmidt","Cameron",1995,58814,2024,29
"12471","9-Jul-2024",1003,100,"Messerschmidt","Cameron",1995,58814,2024,29
"12472","11-Jun-2024",1004,97,"Messerschmidt","Cameron",1995,58814,2024,29
"12473","14-May-2024",1004,100,"Messerschmidt","Cameron",1995,58814,2024,29
"12474","9-Apr-2024",1003,94,"Messerschmidt","Cameron",1995,58814,2024,29
"12475","12-Mar-2024",1002,89,"Messerschmidt","Cameron",1995,58814,2024,29
"12476","13-Feb-2024",1003,86,"Messerschmidt","Cameron",1995,58814,2024,29
"12477","9-Jan-2024",1001,80,"Messerschmidt","Cameron",1995,58814,2024,29
"12478","14-Nov-2023",1002,87,"Messerschmidt","Cameron",1995,58814,2023,28
"12479","10-Oct-2023",1001,87,"Messerschmidt","Cameron",1995,58814,2023,28
"12480","12-Sep-2023",1000,84,"Messerschmidt","Cameron",1995,58814,2023,28
"12481","8-Aug-2023",997,87,"Messerschmidt","Cameron",1995,58814,2023,28
"12482","11-Jul-2023",998,89,"Messerschmidt","Cameron",1995,58814,2023,28
"12483","13-Jun-2023",998,91,"Messerschmidt","Cameron",1995,58814,2023,28
"12484","9-May-2023",997,93,"Messerschmidt","Cameron",1995,58814,2023,28
"12485","11-Apr-2023",996,98,"Messerschmidt","Cameron",1995,58814,2023,28
"12486","14-Mar-2023",997,92,"Messerschmidt","Cameron",1995,58814,2023,28
"12487","14-Feb-2023",998,89,"Messerschmidt","Cameron",1995,58814,2023,28
"12488","13-Dec-2022",998,86,"Messerschmidt","Cameron",1995,58814,2022,27
"12489","8-Nov-2022",999,79,"Messerschmidt","Cameron",1995,58814,2022,27
"12490","11-Oct-2022",996,71,"Messerschmidt","Cameron",1995,58814,2022,27
"12491","13-Sep-2022",994,69,"Messerschmidt","Cameron",1995,58814,2022,27
"12492","9-Aug-2022",994,55,"Messerschmidt","Cameron",1995,58814,2022,27
"12493","12-Jul-2022",996,57,"Messerschmidt","Cameron",1995,58814,2022,27
"12494","14-Jun-2022",997,57,"Messerschmidt","Cameron",1995,58814,2022,27
"12495","10-May-2022",1000,58,"Messerschmidt","Cameron",1995,58814,2022,27
"12496","12-Apr-2022",1007,58,"Messerschmidt","Cameron",1995,58814,2022,27
"12497","12-Oct-2021",1012,109,"Messerschmidt","Cameron",1995,58814,2021,26
"12498","14-Sep-2021",1014,116,"Messerschmidt","Cameron",1995,58814,2021,26
"12499","10-Aug-2021",1015,122,"Messerschmidt","Cameron",1995,58814,2021,26
"12500","13-Jul-2021",1015,121,"Messerschmidt","Cameron",1995,58814,2021,26
"12501","8-Jun-2021",1017,118,"Messerschmidt","Cameron",1995,58814,2021,26
"12502","11-May-2021",1016,107,"Messerschmidt","Cameron",1995,58814,2021,26
"12503","13-Apr-2021",1014,96,"Messerschmidt","Cameron",1995,58814,2021,26
"12504","9-Mar-2021",1013,91,"Messerschmidt","Cameron",1995,58814,2021,26
"12505","9-Feb-2021",1015,101,"Messerschmidt","Cameron",1995,58814,2021,26
"12506","12-Jan-2021",1015,98,"Messerschmidt","Cameron",1995,58814,2021,26
"12507","8-Dec-2020",1016,95,"Messerschmidt","Cameron",1995,58814,2020,25
"12508","10-Nov-2020",1016,94,"Messerschmidt","Cameron",1995,58814,2020,25
"12509","13-Oct-2020",1014,98,"Messerschmidt","Cameron",1995,58814,2020,25
"12510","8-Sep-2020",1014,101,"Messerschmidt","Cameron",1995,58814,2020,25
"12511","11-Aug-2020",1013,100,"Messerschmidt","Cameron",1995,58814,2020,25
"12512","14-Jul-2020",1015,103,"Messerschmidt","Cameron",1995,58814,2020,25
"12513","9-Jun-2020",1018,105,"Messerschmidt","Cameron",1995,58814,2020,25
"12514","14-Apr-2020",1018,136,"Messerschmidt","Cameron",1995,58814,2020,25
"12515","10-Mar-2020",1018,134,"Messerschmidt","Cameron",1995,58814,2020,25
"12516","11-Feb-2020",1018,126,"Messerschmidt","Cameron",1995,58814,2020,25
"12517","14-Jan-2020",1018,120,"Messerschmidt","Cameron",1995,58814,2020,25
"12518","10-Dec-2019",1017,118,"Messerschmidt","Cameron",1995,58814,2019,24
"12519","12-Nov-2019",1016,112,"Messerschmidt","Cameron",1995,58814,2019,24
"12520","8-Oct-2019",1015,109,"Messerschmidt","Cameron",1995,58814,2019,24
"12521","10-Sep-2019",1014,105,"Messerschmidt","Cameron",1995,58814,2019,24
"12522","13-Aug-2019",1013,110,"Messerschmidt","Cameron",1995,58814,2019,24
"12523","9-Jul-2019",1011,104,"Messerschmidt","Cameron",1995,58814,2019,24
"12524","11-Jun-2019",1010,99,"Messerschmidt","Cameron",1995,58814,2019,24
"12525","14-May-2019",1009,97,"Messerschmidt","Cameron",1995,58814,2019,24
"12526","9-Apr-2019",1007,99,"Messerschmidt","Cameron",1995,58814,2019,24
"12527","19-Mar-2019",1007,105,"Messerschmidt","Cameron",1995,58814,2019,24
"12528","26-Feb-2019",1003,111,"Messerschmidt","Cameron",1995,58814,2019,24
"12529","29-Jan-2019",998,111,"Messerschmidt","Cameron",1995,58814,2019,24
"12530","18-Dec-2018",1000,110,"Messerschmidt","Cameron",1995,58814,2018,23
"12531","28-Nov-2018",1000,105,"Messerschmidt","Cameron",1995,58814,2018,23
"12532","30-Oct-2018",1005,102,"Messerschmidt","Cameron",1995,58814,2018,23
"12533","9-Oct-2018",1004,102,"Messerschmidt","Cameron",1995,58814,2018,23
"12534","11-Sep-2018",1004,96,"Messerschmidt","Cameron",1995,58814,2018,23
"12535","21-Aug-2018",1002,94,"Messerschmidt","Cameron",1995,58814,2018,23
"12536","31-Jul-2018",1001,98,"Messerschmidt","Cameron",1995,58814,2018,23
"12537","26-Jun-2018",1001,98,"Messerschmidt","Cameron",1995,58814,2018,23
"12538","22-May-2018",1002,95,"Messerschmidt","Cameron",1995,58814,2018,23
"12539","17-Apr-2018",1000,97,"Messerschmidt","Cameron",1995,58814,2018,23
"12540","13-Mar-2018",1001,97,"Messerschmidt","Cameron",1995,58814,2018,23
"12541","31-Jan-2018",997,84,"Messerschmidt","Cameron",1995,58814,2018,23
"12542","12-Dec-2017",999,83,"Messerschmidt","Cameron",1995,58814,2017,22
"12543","14-Nov-2017",998,89,"Messerschmidt","Cameron",1995,58814,2017,22
"12544","25-Oct-2017",998,92,"Messerschmidt","Cameron",1995,58814,2017,22
"12545","26-Sep-2017",997,94,"Messerschmidt","Cameron",1995,58814,2017,22
"12546","22-Aug-2017",999,95,"Messerschmidt","Cameron",1995,58814,2017,22
"12547","25-Jul-2017",995,98,"Messerschmidt","Cameron",1995,58814,2017,22
"12548","27-Jun-2017",995,94,"Messerschmidt","Cameron",1995,58814,2017,22
"12549","23-May-2017",995,97,"Messerschmidt","Cameron",1995,58814,2017,22
"12550","26-Apr-2017",993,100,"Messerschmidt","Cameron",1995,58814,2017,22
"12551","28-Mar-2017",995,104,"Messerschmidt","Cameron",1995,58814,2017,22
"12552","28-Feb-2017",994,100,"Messerschmidt","Cameron",1995,58814,2017,22
"12553","24-Jan-2017",993,97,"Messerschmidt","Cameron",1995,58814,2017,22
"12554","6-Dec-2016",994,98,"Messerschmidt","Cameron",1995,58814,2016,21
"12555","15-Nov-2016",988,92,"Messerschmidt","Cameron",1995,58814,2016,21
"12556","18-Oct-2016",985,92,"Messerschmidt","Cameron",1995,58814,2016,21
"12557","20-Sep-2016",983,89,"Messerschmidt","Cameron",1995,58814,2016,21
"12558","16-Aug-2016",981,91,"Messerschmidt","Cameron",1995,58814,2016,21
"12559","19-Jul-2016",982,90,"Messerschmidt","Cameron",1995,58814,2016,21
"12560","21-Jun-2016",973,86,"Messerschmidt","Cameron",1995,58814,2016,21
"12561","17-May-2016",976,85,"Messerschmidt","Cameron",1995,58814,2016,21
"12562","19-Apr-2016",979,80,"Messerschmidt","Cameron",1995,58814,2016,21
"12563","22-Mar-2016",978,80,"Messerschmidt","Cameron",1995,58814,2016,21
"12564","26-Jan-2016",973,84,"Messerschmidt","Cameron",1995,58814,2016,21
"12565","8-Dec-2015",972,82,"Messerschmidt","Cameron",1995,58814,2015,20
"12566","17-Nov-2015",969,75,"Messerschmidt","Cameron",1995,58814,2015,20
"12567","20-Oct-2015",963,83,"Messerschmidt","Cameron",1995,58814,2015,20
"12568","30-Sep-2015",963,80,"Messerschmidt","Cameron",1995,58814,2015,20
"12569","1-Sep-2015",960,78,"Messerschmidt","Cameron",1995,58814,2015,20
"12570","28-Jul-2015",959,77,"Messerschmidt","Cameron",1995,58814,2015,20
"12571","23-Jun-2015",957,80,"Messerschmidt","Cameron",1995,58814,2015,20
"12572","26-May-2015",950,85,"Messerschmidt","Cameron",1995,58814,2015,20
"12573","28-Apr-2015",948,86,"Messerschmidt","Cameron",1995,58814,2015,20
"12574","24-Mar-2015",944,82,"Messerschmidt","Cameron",1995,58814,2015,20
"12575","27-Jan-2015",942,77,"Messerschmidt","Cameron",1995,58814,2015,20
"12576","18-Nov-2014",939,75,"Messerschmidt","Cameron",1995,58814,2014,19
"12577","28-Oct-2014",937,70,"Messerschmidt","Cameron",1995,58814,2014,19
"12578","30-Sep-2014",929,54,"Messerschmidt","Cameron",1995,58814,2014,19
"12579","26-Aug-2014",928,45,"Messerschmidt","Cameron",1995,58814,2014,19
"12580","15-Jul-2014",919,32,"Messerschmidt","Cameron",1995,58814,2014,19
"12581","24-Jun-2014",921,29,"Messerschmidt","Cameron",1995,58814,2014,19
"12582","27-May-2014",917,23,"Messerschmidt","Cameron",1995,58814,2014,19
"12583","15-Apr-2014",895,16,"Messerschmidt","Cameron",1995,58814,2014,19
"12584","18-Mar-2014",885,13,"Messerschmidt","Cameron",1995,58814,2014,19
"12585","17-Dec-2013",893,10,"Messerschmidt","Cameron",1995,58814,2013,18
"12586","22-Oct-2013",872,8,"Messerschmidt","Cameron",1995,58814,2013,18
"12587","13-Aug-2013",867,6,"Messerschmidt","Cameron",1995,58814,2013,18
"12588","21-May-2013",847,3,"Messerschmidt","Cameron",1995,58814,2013,18
"20031","8-Oct-2024",999,20,"Ulvinen","Carl",1990,59092,2024,34
"20032","10-Sep-2024",998,17,"Ulvinen","Carl",1990,59092,2024,34
"20033","9-Jul-2024",989,12,"Ulvinen","Carl",1990,59092,2024,34
"20034","11-Jun-2024",988,9,"Ulvinen","Carl",1990,59092,2024,34
"20035","12-Mar-2024",993,7,"Ulvinen","Carl",1990,59092,2024,34
"20036","10-Oct-2023",995,5,"Ulvinen","Carl",1990,59092,2023,33
"20037","8-Aug-2023",965,2,"Ulvinen","Carl",1990,59092,2023,33
"20038","8-Oct-2019",1005,29,"Ulvinen","Carl",1990,59092,2019,29
"20039","13-Aug-2019",1000,31,"Ulvinen","Carl",1990,59092,2019,29
"20040","9-Jul-2019",993,33,"Ulvinen","Carl",1990,59092,2019,29
"20041","11-Jun-2019",991,33,"Ulvinen","Carl",1990,59092,2019,29
"20042","14-May-2019",995,33,"Ulvinen","Carl",1990,59092,2019,29
"20043","18-Dec-2018",994,30,"Ulvinen","Carl",1990,59092,2018,28
"20044","30-Oct-2018",987,31,"Ulvinen","Carl",1990,59092,2018,28
"20045","9-Oct-2018",989,32,"Ulvinen","Carl",1990,59092,2018,28
"20046","21-Aug-2018",987,32,"Ulvinen","Carl",1990,59092,2018,28
"20047","31-Jul-2018",988,28,"Ulvinen","Carl",1990,59092,2018,28
"20048","26-Jun-2018",987,25,"Ulvinen","Carl",1990,59092,2018,28
"20049","14-Nov-2017",979,31,"Ulvinen","Carl",1990,59092,2017,27
"20050","25-Oct-2017",980,29,"Ulvinen","Carl",1990,59092,2017,27
"20051","26-Sep-2017",987,36,"Ulvinen","Carl",1990,59092,2017,27
"20052","22-Aug-2017",984,33,"Ulvinen","Carl",1990,59092,2017,27
"20053","25-Jul-2017",987,29,"Ulvinen","Carl",1990,59092,2017,27
"20054","27-Jun-2017",983,27,"Ulvinen","Carl",1990,59092,2017,27
"20055","23-May-2017",983,28,"Ulvinen","Carl",1990,59092,2017,27
"20056","24-Jan-2017",989,26,"Ulvinen","Carl",1990,59092,2017,27
"20057","18-Oct-2016",992,24,"Ulvinen","Carl",1990,59092,2016,26
"20058","20-Sep-2016",985,14,"Ulvinen","Carl",1990,59092,2016,26
"20059","16-Aug-2016",984,17,"Ulvinen","Carl",1990,59092,2016,26
"20060","19-Jul-2016",989,14,"Ulvinen","Carl",1990,59092,2016,26
"20061","21-Jun-2016",991,14,"Ulvinen","Carl",1990,59092,2016,26
"20062","17-May-2016",1001,14,"Ulvinen","Carl",1990,59092,2016,26
"20063","30-Sep-2015",989,16,"Ulvinen","Carl",1990,59092,2015,25
"20064","23-Jun-2015",992,24,"Ulvinen","Carl",1990,59092,2015,25
"20065","26-May-2015",993,21,"Ulvinen","Carl",1990,59092,2015,25
"20066","28-Apr-2015",989,26,"Ulvinen","Carl",1990,59092,2015,25
"20067","18-Nov-2014",988,26,"Ulvinen","Carl",1990,59092,2014,24
"20068","30-Sep-2014",992,29,"Ulvinen","Carl",1990,59092,2014,24
"20069","26-Aug-2014",993,33,"Ulvinen","Carl",1990,59092,2014,24
"20070","15-Jul-2014",989,29,"Ulvinen","Carl",1990,59092,2014,24
"20071","24-Jun-2014",990,31,"Ulvinen","Carl",1990,59092,2014,24
"20072","27-May-2014",987,31,"Ulvinen","Carl",1990,59092,2014,24
"20073","15-Apr-2014",989,27,"Ulvinen","Carl",1990,59092,2014,24
"20074","19-Nov-2013",992,25,"Ulvinen","Carl",1990,59092,2013,23
"20075","22-Oct-2013",987,23,"Ulvinen","Carl",1990,59092,2013,23
"20076","1-Oct-2013",986,18,"Ulvinen","Carl",1990,59092,2013,23
"20077","13-Aug-2013",992,14,"Ulvinen","Carl",1990,59092,2013,23
"20078","2-Jul-2013",993,10,"Ulvinen","Carl",1990,59092,2013,23
"20079","11-Jun-2013",996,5,"Ulvinen","Carl",1990,59092,2013,23
"20080","21-May-2013",1026,3,"Ulvinen","Carl",1990,59092,2013,23
"3181","26-Jun-2018",996,64,"Chumley","Travis",1997,60360,2018,21
"3182","13-Mar-2018",997,77,"Chumley","Travis",1997,60360,2018,21
"3183","31-Jan-2018",996,90,"Chumley","Travis",1997,60360,2018,21
"3184","12-Dec-2017",998,94,"Chumley","Travis",1997,60360,2017,20
"3185","14-Nov-2017",997,92,"Chumley","Travis",1997,60360,2017,20
"3186","25-Oct-2017",996,94,"Chumley","Travis",1997,60360,2017,20
"3187","26-Sep-2017",998,98,"Chumley","Travis",1997,60360,2017,20
"3188","22-Aug-2017",996,92,"Chumley","Travis",1997,60360,2017,20
"3189","25-Jul-2017",996,90,"Chumley","Travis",1997,60360,2017,20
"3190","27-Jun-2017",997,84,"Chumley","Travis",1997,60360,2017,20
"3191","23-May-2017",990,66,"Chumley","Travis",1997,60360,2017,20
"3192","26-Apr-2017",991,64,"Chumley","Travis",1997,60360,2017,20
"3193","28-Mar-2017",994,62,"Chumley","Travis",1997,60360,2017,20
"3194","24-Jan-2017",989,58,"Chumley","Travis",1997,60360,2017,20
"3195","6-Dec-2016",991,55,"Chumley","Travis",1997,60360,2016,19
"3196","15-Nov-2016",989,53,"Chumley","Travis",1997,60360,2016,19
"3197","18-Oct-2016",990,48,"Chumley","Travis",1997,60360,2016,19
"3198","19-Jul-2016",985,55,"Chumley","Travis",1997,60360,2016,19
"3199","21-Jun-2016",983,53,"Chumley","Travis",1997,60360,2016,19
"3200","17-May-2016",983,53,"Chumley","Travis",1997,60360,2016,19
"3201","19-Apr-2016",981,51,"Chumley","Travis",1997,60360,2016,19
"3202","22-Mar-2016",980,47,"Chumley","Travis",1997,60360,2016,19
"3203","26-Jan-2016",976,36,"Chumley","Travis",1997,60360,2016,19
"3204","8-Dec-2015",966,29,"Chumley","Travis",1997,60360,2015,18
"3205","17-Nov-2015",965,25,"Chumley","Travis",1997,60360,2015,18
"3206","30-Sep-2015",966,26,"Chumley","Travis",1997,60360,2015,18
"3207","1-Sep-2015",960,22,"Chumley","Travis",1997,60360,2015,18
"3208","28-Jul-2015",966,26,"Chumley","Travis",1997,60360,2015,18
"3209","23-Jun-2015",969,22,"Chumley","Travis",1997,60360,2015,18
"3210","26-May-2015",972,15,"Chumley","Travis",1997,60360,2015,18
"3211","28-Apr-2015",959,13,"Chumley","Travis",1997,60360,2015,18
"3212","18-Nov-2014",962,12,"Chumley","Travis",1997,60360,2014,17
"3213","30-Sep-2014",953,7,"Chumley","Travis",1997,60360,2014,17
"3214","15-Jul-2014",938,14,"Chumley","Travis",1997,60360,2014,17
"3215","17-Dec-2013",908,12,"Chumley","Travis",1997,60360,2013,16
"3216","1-Oct-2013",909,10,"Chumley","Travis",1997,60360,2013,16
"3217","13-Aug-2013",866,2,"Chumley","Travis",1997,60360,2013,16
"15512","11-Mar-2025",1029,88,"Rathbun","Gavin",1998,60436,2025,27
"15513","14-Jan-2025",1029,90,"Rathbun","Gavin",1998,60436,2025,27
"15514","10-Dec-2024",1029,85,"Rathbun","Gavin",1998,60436,2024,26
"15515","12-Nov-2024",1028,88,"Rathbun","Gavin",1998,60436,2024,26
"15516","8-Oct-2024",1031,81,"Rathbun","Gavin",1998,60436,2024,26
"15517","10-Sep-2024",1031,74,"Rathbun","Gavin",1998,60436,2024,26
"15518","13-Aug-2024",1031,78,"Rathbun","Gavin",1998,60436,2024,26
"15519","9-Jul-2024",1030,80,"Rathbun","Gavin",1998,60436,2024,26
"15520","11-Jun-2024",1030,81,"Rathbun","Gavin",1998,60436,2024,26
"15521","14-May-2024",1026,88,"Rathbun","Gavin",1998,60436,2024,26
"15522","9-Apr-2024",1022,85,"Rathbun","Gavin",1998,60436,2024,26
"15523","12-Mar-2024",1019,88,"Rathbun","Gavin",1998,60436,2024,26
"15524","13-Feb-2024",1020,84,"Rathbun","Gavin",1998,60436,2024,26
"15525","9-Jan-2024",1020,82,"Rathbun","Gavin",1998,60436,2024,26
"15526","12-Dec-2023",1021,85,"Rathbun","Gavin",1998,60436,2023,25
"15527","14-Nov-2023",1021,84,"Rathbun","Gavin",1998,60436,2023,25
"15528","12-Sep-2023",1021,89,"Rathbun","Gavin",1998,60436,2023,25
"15529","8-Aug-2023",1023,84,"Rathbun","Gavin",1998,60436,2023,25
"15530","11-Jul-2023",1020,81,"Rathbun","Gavin",1998,60436,2023,25
"15531","13-Jun-2023",1021,78,"Rathbun","Gavin",1998,60436,2023,25
"15532","9-May-2023",1020,68,"Rathbun","Gavin",1998,60436,2023,25
"15533","11-Apr-2023",1022,64,"Rathbun","Gavin",1998,60436,2023,25
"15534","14-Mar-2023",1024,55,"Rathbun","Gavin",1998,60436,2023,25
"15535","13-Dec-2022",1027,48,"Rathbun","Gavin",1998,60436,2022,24
"15536","8-Nov-2022",1023,43,"Rathbun","Gavin",1998,60436,2022,24
"15537","11-Oct-2022",1023,40,"Rathbun","Gavin",1998,60436,2022,24
"15538","13-Sep-2022",1028,35,"Rathbun","Gavin",1998,60436,2022,24
"15539","9-Aug-2022",1029,29,"Rathbun","Gavin",1998,60436,2022,24
"15540","12-Jul-2022",1029,36,"Rathbun","Gavin",1998,60436,2022,24
"15541","14-Jun-2022",1026,37,"Rathbun","Gavin",1998,60436,2022,24
"15542","10-May-2022",1025,44,"Rathbun","Gavin",1998,60436,2022,24
"15543","14-Sep-2021",1026,92,"Rathbun","Gavin",1998,60436,2021,23
"15544","10-Aug-2021",1026,92,"Rathbun","Gavin",1998,60436,2021,23
"15545","13-Jul-2021",1024,93,"Rathbun","Gavin",1998,60436,2021,23
"15546","8-Jun-2021",1024,90,"Rathbun","Gavin",1998,60436,2021,23
"15547","11-May-2021",1025,84,"Rathbun","Gavin",1998,60436,2021,23
"15548","13-Apr-2021",1024,74,"Rathbun","Gavin",1998,60436,2021,23
"15549","9-Mar-2021",1026,63,"Rathbun","Gavin",1998,60436,2021,23
"15550","8-Dec-2020",1028,63,"Rathbun","Gavin",1998,60436,2020,22
"15551","10-Nov-2020",1025,65,"Rathbun","Gavin",1998,60436,2020,22
"15552","13-Oct-2020",1023,73,"Rathbun","Gavin",1998,60436,2020,22
"15553","8-Sep-2020",1019,78,"Rathbun","Gavin",1998,60436,2020,22
"15554","11-Aug-2020",1017,78,"Rathbun","Gavin",1998,60436,2020,22
"15555","14-Jul-2020",1014,75,"Rathbun","Gavin",1998,60436,2020,22
"15556","9-Jun-2020",1011,76,"Rathbun","Gavin",1998,60436,2020,22
"15557","14-Apr-2020",1010,97,"Rathbun","Gavin",1998,60436,2020,22
"15558","10-Mar-2020",1009,95,"Rathbun","Gavin",1998,60436,2020,22
"15559","11-Feb-2020",1005,91,"Rathbun","Gavin",1998,60436,2020,22
"15560","10-Dec-2019",1006,88,"Rathbun","Gavin",1998,60436,2019,21
"15561","12-Nov-2019",1006,80,"Rathbun","Gavin",1998,60436,2019,21
"15562","8-Oct-2019",1005,77,"Rathbun","Gavin",1998,60436,2019,21
"15563","10-Sep-2019",1002,76,"Rathbun","Gavin",1998,60436,2019,21
"15564","13-Aug-2019",1003,64,"Rathbun","Gavin",1998,60436,2019,21
"15565","9-Jul-2019",1002,52,"Rathbun","Gavin",1998,60436,2019,21
"15566","11-Jun-2019",1001,46,"Rathbun","Gavin",1998,60436,2019,21
"15567","14-May-2019",997,39,"Rathbun","Gavin",1998,60436,2019,21
"15568","9-Apr-2019",993,39,"Rathbun","Gavin",1998,60436,2019,21
"15569","19-Mar-2019",997,31,"Rathbun","Gavin",1998,60436,2019,21
"15570","29-Jan-2019",998,28,"Rathbun","Gavin",1998,60436,2019,21
"15571","28-Nov-2018",995,26,"Rathbun","Gavin",1998,60436,2018,20
"15572","30-Oct-2018",991,21,"Rathbun","Gavin",1998,60436,2018,20
"15573","9-Oct-2018",981,17,"Rathbun","Gavin",1998,60436,2018,20
"15574","31-Jul-2018",988,41,"Rathbun","Gavin",1998,60436,2018,20
"15575","26-Jun-2018",989,36,"Rathbun","Gavin",1998,60436,2018,20
"15576","14-Nov-2017",986,47,"Rathbun","Gavin",1998,60436,2017,19
"15577","26-Sep-2017",989,47,"Rathbun","Gavin",1998,60436,2017,19
"15578","22-Aug-2017",985,46,"Rathbun","Gavin",1998,60436,2017,19
"15579","25-Jul-2017",983,46,"Rathbun","Gavin",1998,60436,2017,19
"15580","27-Jun-2017",982,50,"Rathbun","Gavin",1998,60436,2017,19
"15581","23-May-2017",980,51,"Rathbun","Gavin",1998,60436,2017,19
"15582","26-Apr-2017",982,44,"Rathbun","Gavin",1998,60436,2017,19
"15583","28-Feb-2017",980,44,"Rathbun","Gavin",1998,60436,2017,19
"15584","15-Nov-2016",982,42,"Rathbun","Gavin",1998,60436,2016,18
"15585","18-Oct-2016",981,38,"Rathbun","Gavin",1998,60436,2016,18
"15586","20-Sep-2016",984,41,"Rathbun","Gavin",1998,60436,2016,18
"15587","16-Aug-2016",981,42,"Rathbun","Gavin",1998,60436,2016,18
"15588","19-Jul-2016",978,42,"Rathbun","Gavin",1998,60436,2016,18
"15589","17-May-2016",972,55,"Rathbun","Gavin",1998,60436,2016,18
"15590","19-Apr-2016",973,52,"Rathbun","Gavin",1998,60436,2016,18
"15591","26-Jan-2016",974,53,"Rathbun","Gavin",1998,60436,2016,18
"15592","17-Nov-2015",978,52,"Rathbun","Gavin",1998,60436,2015,17
"15593","20-Oct-2015",976,52,"Rathbun","Gavin",1998,60436,2015,17
"15594","30-Sep-2015",974,53,"Rathbun","Gavin",1998,60436,2015,17
"15595","1-Sep-2015",973,53,"Rathbun","Gavin",1998,60436,2015,17
"15596","28-Jul-2015",959,60,"Rathbun","Gavin",1998,60436,2015,17
"15597","23-Jun-2015",963,65,"Rathbun","Gavin",1998,60436,2015,17
"15598","26-May-2015",959,57,"Rathbun","Gavin",1998,60436,2015,17
"15599","24-Mar-2015",950,51,"Rathbun","Gavin",1998,60436,2015,17
"15600","18-Nov-2014",951,49,"Rathbun","Gavin",1998,60436,2014,16
"15601","28-Oct-2014",950,47,"Rathbun","Gavin",1998,60436,2014,16
